,repo_id,repo_name,data_collection_date,event_type,event_datetime,contributor_name
3461753,25859,llvm-project,2023-02-28 16:46:00,commit,2011-11-30 13:31:38-06:00,ahatanak
3464437,25859,llvm-project,2023-02-28 16:46:00,commit,2012-09-18 14:51:44-05:00,rdivacky
3464912,25859,llvm-project,2023-02-28 16:46:00,commit,2016-01-07 14:14:30-06:00,joker-eph
3472459,25859,llvm-project,2023-02-28 16:46:00,commit,2008-05-27 16:29:38-05:00,ggreif
3474260,25859,llvm-project,2023-02-28 16:46:00,commit,2018-07-30 15:38:53-05:00,davidbolvansky
3481630,26069,Trilinos,2023-02-28 16:46:00,commit,2013-01-28 13:00:38-06:00,rppawlo
3485453,25859,llvm-project,2023-02-28 16:46:00,commit,2012-02-01 18:16:55-06:00,echristo
3485497,25859,llvm-project,2023-02-28 16:46:00,commit,2009-10-31 04:24:35-05:00,echristo
3485603,25859,llvm-project,2023-02-28 16:46:00,commit,2011-06-03 15:56:31-05:00,echristo
3485882,25859,llvm-project,2023-02-28 16:46:00,commit,2010-07-05 14:26:33-05:00,echristo
3488252,25859,llvm-project,2023-02-28 16:46:00,commit,2009-08-26 16:44:57-05:00,echristo
3488595,25859,llvm-project,2023-02-28 16:46:00,commit,2012-05-22 13:45:18-05:00,echristo
3490139,25859,llvm-project,2023-02-28 16:46:00,commit,2016-06-01 18:29:26-05:00,bogner
3493721,25971,compiler-rt,2023-02-28 16:46:00,commit,2016-01-07 16:54:46-06:00,vedantk
3502799,25859,llvm-project,2023-02-28 16:46:00,commit,2009-11-30 02:40:54-06:00,ddunbar
3503684,25859,llvm-project,2023-02-28 16:46:00,commit,2009-09-09 17:32:26-05:00,ddunbar
3505042,25859,llvm-project,2023-02-28 16:46:00,commit,2011-01-17 23:36:08-06:00,ddunbar
3505400,25859,llvm-project,2023-02-28 16:46:00,commit,2009-12-12 21:46:13-06:00,ddunbar
3506153,25859,llvm-project,2023-02-28 16:46:00,commit,2009-07-31 17:22:54-05:00,ddunbar
3509200,25859,llvm-project,2023-02-28 16:46:00,commit,2010-07-01 15:41:59-05:00,ddunbar
3510076,25859,llvm-project,2023-02-28 16:46:00,commit,2008-10-30 14:35:32-05:00,ddunbar
3519311,25859,llvm-project,2023-02-28 16:46:00,commit,2013-01-28 00:39:31-06:00,gottesmm
3524942,25859,llvm-project,2023-02-28 16:46:00,commit,2009-10-26 14:00:47-05:00,DavidGoodwin
3526920,25859,llvm-project,2023-02-28 16:46:00,commit,2018-07-05 08:16:46-05:00,rotateright
3527078,25859,llvm-project,2023-02-28 16:46:00,commit,2018-03-23 10:07:35-05:00,rotateright
3527546,25859,llvm-project,2023-02-28 16:46:00,commit,2019-02-26 09:25:42-06:00,rotateright
3527985,25859,llvm-project,2023-02-28 16:46:00,commit,2017-12-15 12:34:45-06:00,rotateright
3533797,25859,llvm-project,2023-02-28 16:46:00,commit,2015-09-09 20:06:06-05:00,arsenm
3541925,25859,llvm-project,2023-02-28 16:46:00,commit,2014-09-02 14:12:31-05:00,arsenm
3542624,25859,llvm-project,2023-02-28 16:46:00,commit,2016-12-21 22:03:35-06:00,arsenm
3545042,25859,llvm-project,2023-02-28 16:46:00,commit,2017-02-24 03:02:44-06:00,danmar
3546226,25971,compiler-rt,2023-02-28 16:46:00,commit,2014-04-24 07:58:26-05:00,timurrrr
3553588,25859,llvm-project,2023-02-28 16:46:00,commit,2016-04-21 12:14:10-05:00,EugeneZelenko
3560330,25859,llvm-project,2023-02-28 16:46:00,commit,2016-08-15 15:59:30-05:00,tobiasgrosser
3563617,25919,airavata,2023-02-28 16:46:00,commit,2018-04-09 09:48:41-05:00,DImuthuUpe
3579091,26069,Trilinos,2023-02-28 16:46:00,commit,2009-08-31 10:45:20-05:00,karapeterson
3581093,26069,Trilinos,2023-02-28 16:46:00,commit,2009-06-03 16:56:58-05:00,eric-c-cyr
3582539,26069,Trilinos,2023-02-28 16:46:00,commit,2016-05-25 12:48:38-05:00,eric-c-cyr
3589747,26069,Trilinos,2023-02-28 16:46:00,commit,2008-06-02 10:13:27-05:00,jwillenbring
3590179,26069,Trilinos,2023-02-28 16:46:00,commit,2010-02-09 23:36:17-06:00,jwillenbring
3609613,26069,Trilinos,2023-02-28 16:46:00,commit,2011-03-17 10:50:38-05:00,agsalin
3611062,26069,Trilinos,2023-02-28 16:46:00,commit,2014-11-24 11:02:20-06:00,crtrott
3612422,25859,llvm-project,2023-02-28 16:46:00,commit,2013-01-30 18:12:20-06:00,sunfishcode
3615912,25859,llvm-project,2023-02-28 16:46:00,commit,2011-11-01 18:38:03-05:00,scallanan
3616638,25859,llvm-project,2023-02-28 16:46:00,commit,2011-12-01 15:04:37-06:00,scallanan
3626109,25971,compiler-rt,2023-02-28 16:46:00,commit,2012-01-13 09:31:37-06:00,ramosian-glider
3642858,25971,compiler-rt,2023-02-28 16:46:00,commit,2013-03-11 08:36:39-05:00,ramosian-glider
3643723,25859,llvm-project,2023-02-28 16:46:00,commit,2016-07-31 16:08:20-05:00,dberlin
3644882,25859,llvm-project,2023-02-28 16:46:00,commit,2017-05-24 17:36:11-05:00,rui314
3646763,25859,llvm-project,2023-02-28 16:46:00,commit,2014-03-14 19:04:08-05:00,rui314
3649554,25859,llvm-project,2023-02-28 16:46:00,commit,2013-11-27 12:03:34-06:00,rui314
3670525,25859,llvm-project,2023-02-28 16:46:00,commit,2017-05-23 06:28:50-05:00,pfaffe
3680571,25859,llvm-project,2023-02-28 16:46:00,commit,2013-01-04 11:48:25-06:00,nadavrot
3680634,25859,llvm-project,2023-02-28 16:46:00,commit,2012-12-13 18:30:34-06:00,nadavrot
3686976,25859,llvm-project,2023-02-28 16:46:00,commit,2017-04-05 12:26:45-05:00,dpreobra
3690106,25859,llvm-project,2023-02-28 16:46:00,commit,2011-10-25 17:30:58-05:00,Bigcheese
3694957,25859,llvm-project,2023-02-28 16:46:00,commit,2011-06-13 06:11:39-05:00,Bigcheese
3695161,25859,llvm-project,2023-02-28 16:46:00,commit,2011-03-24 00:23:40-05:00,Bigcheese
3700751,25859,llvm-project,2023-02-28 16:46:00,commit,2011-12-13 17:17:29-06:00,Bigcheese
3701155,25859,llvm-project,2023-02-28 16:46:00,commit,2019-07-15 15:22:27-05:00,yln
3708854,25859,llvm-project,2023-02-28 16:46:00,commit,2017-04-19 09:50:57-05:00,danielcdh
3709657,25859,llvm-project,2023-02-28 16:46:00,commit,2016-10-12 13:59:24-05:00,aschwaighofer
3710402,25859,llvm-project,2023-02-28 16:46:00,commit,2015-05-28 18:20:35-05:00,MatzeB
3727388,25859,llvm-project,2023-02-28 16:46:00,commit,2013-09-06 17:33:52-05:00,adrian-prantl
3727643,25859,llvm-project,2023-02-28 16:46:00,commit,2018-02-05 16:35:46-06:00,adrian-prantl
3730054,25859,llvm-project,2023-02-28 16:46:00,commit,2012-04-03 17:18:49-05:00,cooperp
3733051,25859,llvm-project,2023-02-28 16:46:00,commit,2015-06-27 04:25:28-05:00,poiru
3734279,25844,openmp,2023-02-28 16:46:00,commit,2015-06-02 10:06:08-05:00,jpeyton52
3738419,25859,llvm-project,2023-02-28 16:46:00,commit,2008-05-09 01:41:27-05:00,sampo3k
3741732,25859,llvm-project,2023-02-28 16:46:00,commit,2016-02-09 07:28:44-06:00,teresajohnson
3749189,25859,llvm-project,2023-02-28 16:46:00,commit,2014-04-18 15:30:27-05:00,vonosmas
3754668,25859,llvm-project,2023-02-28 16:46:00,commit,2009-01-27 11:28:23-06:00,sunfishcode
3754723,25859,llvm-project,2023-02-28 16:46:00,commit,2010-01-15 16:22:58-06:00,sunfishcode
3755101,25859,llvm-project,2023-02-28 16:46:00,commit,2009-08-04 19:28:59-05:00,sunfishcode
3756244,25859,llvm-project,2023-02-28 16:46:00,commit,2009-06-19 12:33:15-05:00,sunfishcode
3758802,25859,llvm-project,2023-02-28 16:46:00,commit,2010-12-10 15:48:28-06:00,sunfishcode
3777902,25859,llvm-project,2023-02-28 16:46:00,commit,2010-04-17 01:12:32-05:00,echeng8
3782129,25859,llvm-project,2023-02-28 16:46:00,commit,2008-10-06 16:13:08-05:00,echeng8
3782641,25859,llvm-project,2023-02-28 16:46:00,commit,2009-05-28 18:52:18-05:00,echeng8
3782793,25859,llvm-project,2023-02-28 16:46:00,commit,2010-03-08 17:49:12-06:00,echeng8
3783466,25859,llvm-project,2023-02-28 16:46:00,commit,2010-05-13 18:25:21-05:00,echeng8
3788507,25859,llvm-project,2023-02-28 16:46:00,commit,2019-02-19 06:38:36-06:00,GeorgiiR
3789198,25859,llvm-project,2023-02-28 16:46:00,commit,2016-05-24 08:45:29-05:00,GeorgiiR
3799251,25859,llvm-project,2023-02-28 16:46:00,commit,2019-08-09 06:05:15-05:00,pbarrio
3806099,25859,llvm-project,2023-02-28 16:46:00,commit,2018-08-30 07:29:36-05:00,kirillbobyrev
3808713,26069,Trilinos,2023-02-28 16:46:00,commit,2013-06-03 12:29:40-05:00,bartlettroscoe
3808821,26069,Trilinos,2023-02-28 16:46:00,commit,2015-03-31 04:35:02-05:00,bartlettroscoe
3809988,26069,Trilinos,2023-02-28 16:46:00,commit,2013-07-23 15:02:22-05:00,wfspotz
3817432,26069,Trilinos,2023-02-28 16:46:00,commit,2013-06-15 12:44:19-05:00,tawiesn
3823011,26069,Trilinos,2023-02-28 16:46:00,commit,2015-11-25 10:39:32-06:00,gdsjaar
3845991,26069,Trilinos,2023-02-28 16:46:00,commit,2015-10-23 11:53:03-05:00,vjleung
3863776,26069,Trilinos,2023-02-28 16:46:00,commit,2014-08-09 09:04:44-05:00,etphipp
3864201,26069,Trilinos,2023-02-28 16:46:00,commit,2022-01-04 11:43:32-06:00,etphipp
3864331,26069,Trilinos,2023-02-28 16:46:00,commit,2012-11-09 14:57:56-06:00,etphipp
3878598,26069,Trilinos,2023-02-28 16:46:00,commit,2018-05-15 15:12:38-05:00,csiefer2
3882524,26069,Trilinos,2023-02-28 16:46:00,commit,2018-04-23 13:24:32-05:00,mhoemmen
3883614,26069,Trilinos,2023-02-28 16:46:00,commit,2013-07-02 09:48:37-05:00,mhoemmen
3884111,26069,Trilinos,2023-02-28 16:46:00,commit,2011-05-15 18:47:08-05:00,mhoemmen
3890028,26069,Trilinos,2023-02-28 16:46:00,commit,2010-07-13 19:25:46-05:00,mhoemmen
3894143,26069,Trilinos,2023-02-28 16:46:00,commit,2007-04-04 01:32:02-05:00,hkthorn
3895552,26069,Trilinos,2023-02-28 16:46:00,commit,2005-06-30 11:41:11-05:00,hkthorn
3898117,26069,Trilinos,2023-02-28 16:46:00,commit,2005-06-29 12:23:50-05:00,hkthorn
3899322,26069,Trilinos,2023-02-28 16:46:00,commit,2016-02-15 11:25:48-06:00,tokusanya
3903485,26069,Trilinos,2023-02-28 16:46:00,commit,2019-07-02 11:59:16-05:00,ZUUL42
3903901,26069,Trilinos,2023-02-28 16:46:00,commit,2013-12-05 14:50:05-06:00,aprokop
3927038,26069,Trilinos,2023-02-28 16:46:00,commit,2014-01-03 05:16:31-06:00,radupopescu
3927056,26069,Trilinos,2023-02-28 16:46:00,commit,2013-03-27 17:01:57-05:00,radupopescu
3928088,26069,Trilinos,2023-02-28 16:46:00,commit,2016-05-06 11:26:13-05:00,tawiesn
3928551,26069,Trilinos,2023-02-28 16:46:00,commit,2017-05-23 14:14:17-05:00,tawiesn
3931154,26069,Trilinos,2023-02-28 16:46:00,commit,2016-07-12 21:08:22-05:00,khpierson
3931778,26069,Trilinos,2023-02-28 16:46:00,commit,2017-10-06 11:10:55-05:00,lucbv
3936517,26069,Trilinos,2023-02-28 16:46:00,commit,2020-05-22 14:41:54-05:00,bartlettroscoe
3936901,26069,Trilinos,2023-02-28 16:46:00,commit,2010-05-21 16:11:18-05:00,bartlettroscoe
3936972,26069,Trilinos,2023-02-28 16:46:00,commit,2010-03-12 11:13:32-06:00,bartlettroscoe
3938141,26069,Trilinos,2023-02-28 16:46:00,commit,2006-06-26 09:54:59-05:00,bartlettroscoe
3938913,26069,Trilinos,2023-02-28 16:46:00,commit,2002-07-17 13:29:15-05:00,bartlettroscoe
3940264,26069,Trilinos,2023-02-28 16:46:00,commit,2007-11-02 16:54:37-05:00,bartlettroscoe
3940432,26069,Trilinos,2023-02-28 16:46:00,commit,2010-07-30 12:19:24-05:00,bartlettroscoe
3959632,25902,pi-qmc,2023-02-28 16:46:00,commit,2012-12-01 17:58:55-06:00,shumway
3969706,25901,concepts-ts,2023-02-28 16:46:00,commit,2017-06-19 09:48:51-05:00,asutton
3973633,26069,Trilinos,2023-02-28 16:46:00,commit,2013-03-08 11:36:05-06:00,csiefer2
3984778,25834,yt_astro_analysis,2023-02-28 16:46:00,commit,2012-03-20 11:08:27-05:00,stephenskory
3987840,25952,yt,2023-02-28 16:46:00,commit,2022-05-15 06:26:43-05:00,neutrinoceros
3992720,25952,yt,2023-02-28 16:46:00,commit,2012-05-09 13:40:25-05:00,matthewturk
3993529,25952,yt,2023-02-28 16:46:00,commit,2009-09-15 16:15:26-05:00,stephenskory
3993782,25952,yt,2023-02-28 16:46:00,commit,2014-04-21 22:08:36-05:00,jzuhone
3994793,25952,yt,2023-02-28 16:46:00,commit,2015-12-20 10:01:10-06:00,jzuhone
3995116,25952,yt,2023-02-28 16:46:00,commit,2016-04-11 14:02:13-05:00,jzuhone
3995376,25952,yt,2023-02-28 16:46:00,commit,2014-03-29 16:58:01-05:00,jzuhone
3998197,25952,yt,2023-02-28 16:46:00,commit,2015-02-11 18:29:06-06:00,chummels
3999299,25952,yt,2023-02-28 16:46:00,commit,2021-01-21 11:42:48-06:00,cphyc
3999664,25952,yt,2023-02-28 16:46:00,commit,2012-07-06 17:27:39-05:00,atmyers
4000653,25834,yt_astro_analysis,2023-02-28 16:46:00,commit,2021-03-12 00:51:44-06:00,brittonsmith
4001080,25834,yt_astro_analysis,2023-02-28 16:46:00,commit,2014-02-12 10:33:17-06:00,brittonsmith
4003076,25952,yt,2023-02-28 16:46:00,commit,2016-07-31 08:35:50-05:00,brittonsmith
4003091,25952,yt,2023-02-28 16:46:00,commit,2015-07-24 12:11:31-05:00,brittonsmith
4005448,25952,yt,2023-02-28 16:46:00,commit,2016-06-17 09:34:41-05:00,atmyers
4006419,25952,yt,2023-02-28 16:46:00,commit,2016-07-16 16:46:08-05:00,atmyers
4007351,25952,yt,2023-02-28 16:46:00,commit,2013-01-04 03:21:25-06:00,ngoldbaum
4007996,25952,yt,2023-02-28 16:46:00,commit,2013-04-08 00:40:17-05:00,ngoldbaum
4008758,25952,yt,2023-02-28 16:46:00,commit,2013-06-12 18:18:57-05:00,samskillman
4010285,25991,hydroshare,2023-02-28 16:46:00,commit,2018-08-28 13:36:27-05:00,Maurier
4016259,25892,boinc,2023-02-28 16:46:00,commit,2017-06-15 02:56:41-05:00,nikolasgianna
4017491,25892,boinc,2023-02-28 16:46:00,commit,2013-11-21 13:34:43-06:00,davidpanderson
4019433,25892,boinc,2023-02-28 16:46:00,commit,2006-10-11 11:32:59-05:00,davidpanderson
4022737,25892,boinc,2023-02-28 16:46:00,commit,2015-04-27 12:10:32-05:00,davidpanderson
4029914,25892,boinc,2023-02-28 16:46:00,commit,2010-11-08 10:44:57-06:00,davidpanderson
4033840,25892,boinc,2023-02-28 16:46:00,commit,2009-03-02 11:57:57-06:00,davidpanderson
4034365,25892,boinc,2023-02-28 16:46:00,commit,2006-03-03 14:25:31-06:00,davidpanderson
4036181,25892,boinc,2023-02-28 16:46:00,commit,2012-07-07 14:44:48-05:00,davidpanderson
4039520,25892,boinc,2023-02-28 16:46:00,commit,2003-10-18 14:35:58-05:00,davidpanderson
4040365,25892,boinc,2023-02-28 16:46:00,commit,2011-10-09 01:14:25-05:00,davidpanderson
4043424,25892,boinc,2023-02-28 16:46:00,commit,2004-06-17 00:34:04-05:00,davidpanderson
4051237,25892,boinc,2023-02-28 16:46:00,commit,2009-02-21 22:05:34-06:00,davidpanderson
4051261,25892,boinc,2023-02-28 16:46:00,commit,2005-03-18 15:01:44-06:00,davidpanderson
4052737,25892,boinc,2023-02-28 16:46:00,commit,2010-04-01 16:18:16-05:00,davidpanderson
4054299,25892,boinc,2023-02-28 16:46:00,commit,2006-08-14 17:57:59-05:00,davidpanderson
4056155,25892,boinc,2023-02-28 16:46:00,commit,2003-05-15 13:05:24-05:00,davidpanderson
4060688,25892,boinc,2023-02-28 16:46:00,commit,2014-07-29 13:26:06-05:00,davidpanderson
4062113,25892,boinc,2023-02-28 16:46:00,commit,2017-06-14 00:35:17-05:00,davidpanderson
4063771,25859,llvm-project,2023-02-28 16:46:00,commit,2017-02-26 20:32:29-06:00,rui314
4064574,25892,boinc,2023-02-28 16:46:00,commit,2017-10-26 10:07:57-05:00,drshawnkwang
4067321,25892,boinc,2023-02-28 16:46:00,commit,2019-03-21 14:19:28-05:00,JuhaSointusalo
4100005,25892,boinc,2023-02-28 16:46:00,commit,2015-12-04 05:12:53-06:00,romw
4103409,25892,boinc,2023-02-28 16:46:00,commit,2019-02-14 17:52:24-06:00,davidpanderson
4106644,25892,boinc,2023-02-28 16:46:00,commit,2021-06-15 15:59:39-05:00,AenBleidd
4112935,25892,boinc,2023-02-28 16:46:00,commit,2020-04-22 20:45:43-05:00,Isira-Seneviratne
4113152,25892,boinc,2023-02-28 16:46:00,commit,2020-05-18 05:55:41-05:00,Isira-Seneviratne
4114907,26062,caffe,2023-02-28 16:46:00,commit,2014-06-10 17:34:01-05:00,longjon
4118684,26062,caffe,2023-02-28 16:46:00,commit,2014-03-17 03:40:03-05:00,jeffdonahue
4120216,25939,ompi,2023-02-28 16:46:00,commit,2004-12-06 18:16:58-06:00,bosilca
4122680,25939,ompi,2023-02-28 16:46:00,commit,2004-06-15 16:32:51-05:00,bosilca
4123623,25939,ompi,2023-02-28 16:46:00,commit,2007-11-20 21:10:05-06:00,bosilca
4125757,25939,ompi,2023-02-28 16:46:00,commit,2018-09-22 17:48:58-05:00,bosilca
4137364,25939,ompi,2023-02-28 16:46:00,commit,2014-08-07 20:43:22-05:00,ggouaillardet
4138948,25939,ompi,2023-02-28 16:46:00,commit,2012-06-07 14:21:23-05:00,hjelmn
